step,equity,strategy_return
7173,10465.477039854728,0.0
7174,10465.477039854728,0.0
7175,10465.477039854728,0.0
7176,10465.477039854728,0.0
7177,10465.477039854728,0.0
7178,10465.477039854728,0.0
7179,10465.477039854728,0.0
7180,10465.477039854728,0.0
7181,10465.477039854728,0.0
7182,10465.477039854728,0.0
7183,10465.477039854728,0.0
7184,10465.477039854728,0.0
7185,10465.477039854728,0.0
7186,10465.477039854728,0.0
7187,10465.477039854728,0.0
7188,10465.477039854728,0.0
7189,10465.477039854728,0.0
7190,10465.477039854728,0.0
7191,10465.477039854728,0.0
7192,10465.477039854728,0.0
7193,10465.477039854728,0.0
7194,10465.477039854728,0.0
7195,10465.477039854728,0.0
7196,10465.477039854728,0.0
7197,10465.477039854728,0.0
7198,10465.477039854728,0.0
7199,10465.477039854728,0.0
7200,10465.477039854728,0.0
7201,10465.477039854728,0.0
7202,10465.477039854728,0.0
7203,10465.477039854728,0.0
7204,10465.477039854728,0.0
7205,10465.477039854728,0.0
7206,10465.477039854728,0.0
7207,10465.477039854728,0.0
7208,10465.477039854728,0.0
7209,10465.477039854728,0.0
7210,10465.477039854728,0.0
7211,10465.477039854728,0.0
7212,10465.477039854728,0.0
7213,10465.477039854728,0.0
7214,10465.477039854728,0.0
7215,10465.477039854728,0.0
7216,10465.477039854728,0.0
7217,10465.477039854728,0.0
7218,10465.477039854728,0.0
7219,10465.477039854728,0.0
7220,10465.477039854728,0.0
7221,10465.477039854728,0.0
7222,10465.477039854728,0.0
7223,10465.477039854728,0.0
7224,10465.477039854728,0.0
7225,10465.477039854728,0.0
7226,10465.477039854728,0.0
7227,10465.477039854728,0.0
7228,10465.477039854728,0.0
7229,10465.477039854728,0.0
7230,10465.477039854728,0.0
7231,10465.477039854728,0.0
7232,10465.477039854728,0.0
7233,10465.477039854728,0.0
7234,10465.477039854728,0.0
7235,10532.627883715406,0.006416415
7236,10532.627883715406,0.0
7237,10532.627883715406,0.0
7238,10532.627883715406,0.0
7239,10532.627883715406,0.0
7240,10532.627883715406,0.0
7241,10532.627883715406,0.0
7242,10532.627883715406,0.0
7243,10532.627883715406,0.0
7244,10532.627883715406,0.0
7245,10532.627883715406,0.0
7246,10532.627883715406,0.0
7247,10532.627883715406,0.0
7248,10532.627883715406,0.0
7249,10532.627883715406,0.0
7250,10532.627883715406,0.0
7251,10532.627883715406,0.0
7252,10532.627883715406,0.0
7253,10532.627883715406,0.0
7254,10532.627883715406,0.0
7255,10532.627883715406,0.0
7256,10532.627883715406,0.0
7257,10532.627883715406,0.0
7258,10532.627883715406,0.0
7259,10532.627883715406,0.0
7260,10532.627883715406,0.0
7261,10532.627883715406,0.0
7262,10532.627883715406,0.0
7263,10532.627883715406,0.0
7264,10532.627883715406,0.0
7265,10532.627883715406,0.0
7266,10532.627883715406,0.0
7267,10532.627883715406,0.0
7268,10532.627883715406,0.0
7269,10532.627883715406,0.0
7270,10532.627883715406,0.0
7271,10532.627883715406,0.0
7272,10532.627883715406,0.0
7273,10532.627883715406,0.0
7274,10532.627883715406,0.0
7275,10532.627883715406,0.0
7276,10532.627883715406,0.0
7277,10532.627883715406,0.0
7278,10532.627883715406,0.0
7279,10532.627883715406,0.0
7280,10532.627883715406,0.0
7281,10532.627883715406,0.0
7282,10532.627883715406,0.0
7283,10532.627883715406,0.0
7284,10532.627883715406,0.0
7285,10532.627883715406,0.0
7286,10532.627883715406,0.0
7287,10532.627883715406,0.0
7288,10532.627883715406,0.0
7289,10532.627883715406,0.0
7290,10532.627883715406,0.0
7291,10532.627883715406,0.0
7292,10532.627883715406,0.0
7293,10532.627883715406,0.0
7294,10532.627883715406,0.0
7295,10532.627883715406,0.0
7296,10532.627883715406,0.0
7297,10532.627883715406,0.0
7298,10532.627883715406,0.0
7299,10532.627883715406,0.0
7300,10532.627883715406,0.0
7301,10532.627883715406,0.0
7302,10532.627883715406,0.0
7303,10532.627883715406,0.0
7304,10532.627883715406,0.0
7305,10532.627883715406,0.0
7306,10532.627883715406,0.0
7307,10532.627883715406,0.0
7308,10532.627883715406,0.0
7309,10532.627883715406,0.0
7310,10532.627883715406,0.0
7311,10532.627883715406,0.0
7312,10532.627883715406,0.0
7313,10532.627883715406,0.0
7314,10532.627883715406,0.0
7315,10532.627883715406,0.0
7316,10532.627883715406,0.0
7317,10532.627883715406,0.0
7318,10532.627883715406,0.0
7319,10532.627883715406,0.0
7320,10532.627883715406,0.0
7321,10532.627883715406,0.0
7322,10532.627883715406,0.0
7323,10532.627883715406,0.0
7324,10532.627883715406,0.0
7325,10532.627883715406,0.0
7326,10532.627883715406,0.0
7327,10532.627883715406,0.0
7328,10532.627883715406,0.0
7329,10532.627883715406,0.0
7330,10532.627883715406,0.0
7331,10532.627883715406,0.0
7332,10532.627883715406,0.0
7333,10532.627883715406,0.0
7334,10532.627883715406,0.0
7335,10532.627883715406,0.0
7336,10532.627883715406,0.0
7337,10532.627883715406,0.0
7338,10532.627883715406,0.0
7339,10532.627883715406,0.0
7340,10532.627883715406,0.0
7341,10532.627883715406,0.0
7342,10532.627883715406,0.0
7343,10532.627883715406,0.0
7344,10532.627883715406,0.0
7345,10532.627883715406,0.0
7346,10532.627883715406,0.0
7347,10532.627883715406,0.0
7348,10532.627883715406,0.0
7349,10532.627883715406,0.0
7350,10532.627883715406,0.0
7351,10532.627883715406,0.0
7352,10532.627883715406,0.0
7353,10532.627883715406,0.0
7354,10532.627883715406,0.0
7355,10532.627883715406,0.0
7356,10532.627883715406,0.0
7357,10532.627883715406,0.0
7358,10532.627883715406,0.0
7359,10532.627883715406,0.0
7360,10532.627883715406,0.0
7361,10532.627883715406,0.0
7362,10532.627883715406,0.0
7363,10532.627883715406,0.0
7364,10532.627883715406,0.0
7365,10532.627883715406,0.0
7366,10532.627883715406,0.0
7367,10532.627883715406,0.0
7368,10532.627883715406,0.0
7369,10532.627883715406,0.0
7370,10532.627883715406,0.0
7371,10532.627883715406,0.0
7372,10532.627883715406,0.0
7373,10532.627883715406,0.0
7374,10532.627883715406,0.0
7375,10532.627883715406,0.0
7376,10532.627883715406,0.0
7377,10532.627883715406,0.0
7378,10532.627883715406,0.0
7379,10532.627883715406,0.0
7380,10532.627883715406,0.0
7381,10532.627883715406,0.0
7382,10532.627883715406,0.0
7383,10532.627883715406,0.0
7384,10532.627883715406,0.0
7385,10532.627883715406,0.0
7386,10532.627883715406,0.0
7387,10532.627883715406,0.0
7388,10532.627883715406,0.0
7389,10532.627883715406,0.0
7390,10532.627883715406,0.0
7391,10532.627883715406,0.0
7392,10532.627883715406,0.0
7393,10532.627883715406,0.0
7394,10532.627883715406,0.0
7395,10532.627883715406,0.0
7396,10532.627883715406,0.0
7397,10532.627883715406,0.0
7398,10532.627883715406,0.0
7399,10532.627883715406,0.0
7400,10532.627883715406,0.0
7401,10532.627883715406,0.0
7402,10532.627883715406,0.0
7403,10532.627883715406,0.0
7404,10532.627883715406,0.0
7405,10532.627883715406,0.0
7406,10532.627883715406,0.0
7407,10532.627883715406,0.0
7408,10532.627883715406,0.0
7409,10532.627883715406,0.0
7410,10532.627883715406,0.0
7411,10532.627883715406,0.0
7412,10532.627883715406,0.0
7413,10532.627883715406,0.0
7414,10532.627883715406,0.0
7415,10532.627883715406,0.0
7416,10532.627883715406,0.0
7417,10532.627883715406,0.0
7418,10532.627883715406,0.0
7419,10532.627883715406,0.0
7420,10532.627883715406,0.0
7421,10532.627883715406,0.0
7422,10532.627883715406,0.0
7423,10532.627883715406,0.0
7424,10532.627883715406,0.0
7425,10532.627883715406,0.0
7426,10532.627883715406,0.0
7427,10532.627883715406,0.0
7428,10532.627883715406,0.0
7429,10532.627883715406,0.0
7430,10532.627883715406,0.0
7431,10532.627883715406,0.0
7432,10532.627883715406,0.0
7433,10532.627883715406,0.0
7434,10532.627883715406,0.0
7435,10532.627883715406,0.0
7436,10532.627883715406,0.0
7437,10532.627883715406,0.0
7438,10532.627883715406,0.0
7439,10532.627883715406,0.0
7440,10532.627883715406,0.0
7441,10532.627883715406,0.0
7442,10532.627883715406,0.0
7443,10532.627883715406,0.0
7444,10532.627883715406,0.0
7445,10532.627883715406,0.0
7446,10532.627883715406,0.0
7447,10532.627883715406,0.0
7448,10532.627883715406,0.0
7449,10532.627883715406,0.0
7450,10532.627883715406,0.0
7451,10532.627883715406,0.0
7452,10532.627883715406,0.0
7453,10532.627883715406,0.0
7454,10532.627883715406,0.0
7455,10613.003344523906,0.007631092799999999
7456,10613.003344523906,0.0
7457,10613.003344523906,0.0
7458,10613.003344523906,0.0
7459,10613.003344523906,0.0
7460,10613.003344523906,0.0
7461,10613.003344523906,0.0
7462,10613.003344523906,0.0
7463,10613.003344523906,0.0
7464,10613.003344523906,0.0
7465,10613.003344523906,0.0
7466,10613.003344523906,0.0
7467,10613.003344523906,0.0
7468,10613.003344523906,0.0
7469,10613.003344523906,0.0
7470,10613.003344523906,0.0
7471,10613.003344523906,0.0
7472,10613.003344523906,0.0
7473,10613.003344523906,0.0
7474,10613.003344523906,0.0
7475,10613.003344523906,0.0
7476,10613.003344523906,0.0
7477,10613.003344523906,0.0
7478,10613.003344523906,0.0
7479,10613.003344523906,0.0
7480,10613.003344523906,0.0
7481,10613.003344523906,0.0
7482,10613.003344523906,0.0
7483,10613.003344523906,0.0
7484,10613.003344523906,0.0
7485,10613.003344523906,0.0
7486,10613.003344523906,0.0
7487,10613.003344523906,0.0
7488,10613.003344523906,0.0
7489,10613.003344523906,0.0
7490,10613.003344523906,0.0
7491,10613.003344523906,0.0
7492,10613.003344523906,0.0
7493,10613.003344523906,0.0
7494,10613.003344523906,0.0
7495,10613.003344523906,0.0
7496,10613.003344523906,0.0
7497,10613.003344523906,0.0
7498,10613.003344523906,0.0
7499,10613.003344523906,0.0
7500,10613.003344523906,0.0
7501,10613.003344523906,0.0
7502,10613.003344523906,0.0
7503,10613.003344523906,0.0
7504,10613.003344523906,0.0
7505,10613.003344523906,0.0
7506,10613.003344523906,0.0
7507,10613.003344523906,0.0
7508,10613.003344523906,0.0
7509,10613.003344523906,0.0
7510,10613.003344523906,0.0
7511,10613.003344523906,0.0
7512,10613.003344523906,0.0
7513,10613.003344523906,0.0
7514,10613.003344523906,0.0
7515,10613.003344523906,0.0
7516,10613.003344523906,0.0
7517,10613.003344523906,0.0
7518,10613.003344523906,0.0
7519,10613.003344523906,0.0
7520,10613.003344523906,0.0
7521,10613.003344523906,0.0
7522,10613.003344523906,0.0
7523,10613.003344523906,0.0
7524,10613.003344523906,0.0
7525,10613.003344523906,0.0
7526,10613.003344523906,0.0
7527,10613.003344523906,0.0
7528,10613.003344523906,0.0
7529,10613.003344523906,0.0
7530,10613.003344523906,0.0
7531,10613.003344523906,0.0
7532,10613.003344523906,0.0
7533,10613.003344523906,0.0
7534,10613.003344523906,0.0
7535,10613.003344523906,0.0
7536,10613.003344523906,0.0
7537,10613.003344523906,0.0
7538,10613.003344523906,0.0
7539,10613.003344523906,0.0
7540,10613.003344523906,0.0
7541,10613.003344523906,0.0
7542,10613.003344523906,0.0
7543,10613.003344523906,0.0
7544,10613.003344523906,0.0
7545,10613.003344523906,0.0
7546,10640.648220869161,0.0026048117999999997
7547,10640.648220869161,0.0
7548,10640.648220869161,0.0
7549,10640.648220869161,0.0
7550,10640.648220869161,0.0
7551,10640.648220869161,0.0
7552,10640.648220869161,0.0
7553,10640.648220869161,0.0
7554,10640.648220869161,0.0
7555,10640.648220869161,0.0
7556,10640.648220869161,0.0
7557,10640.648220869161,0.0
7558,10640.648220869161,0.0
7559,10640.648220869161,0.0
7560,10640.648220869161,0.0
7561,10640.648220869161,0.0
7562,10640.648220869161,0.0
7563,10640.648220869161,0.0
7564,10640.648220869161,0.0
7565,10640.648220869161,0.0
7566,10640.648220869161,0.0
7567,10640.648220869161,0.0
7568,10640.648220869161,0.0
7569,10640.648220869161,0.0
7570,10640.648220869161,0.0
7571,10640.648220869161,0.0
7572,10640.648220869161,0.0
7573,10640.648220869161,0.0
7574,10640.648220869161,0.0
7575,10640.648220869161,0.0
7576,10640.648220869161,0.0
7577,10640.648220869161,0.0
7578,10640.648220869161,0.0
7579,10640.648220869161,0.0
7580,10640.648220869161,0.0
7581,10640.648220869161,0.0
7582,10640.648220869161,0.0
7583,10640.648220869161,0.0
7584,10640.648220869161,0.0
7585,10640.648220869161,0.0
7586,10640.648220869161,0.0
7587,10640.648220869161,0.0
7588,10640.648220869161,0.0
7589,10640.648220869161,0.0
7590,10640.648220869161,0.0
7591,10640.648220869161,0.0
7592,10640.648220869161,0.0
7593,10640.648220869161,0.0
7594,10640.648220869161,0.0
7595,10640.648220869161,0.0
7596,10640.648220869161,0.0
7597,10640.648220869161,0.0
7598,10640.648220869161,0.0
7599,10640.648220869161,0.0
7600,10640.648220869161,0.0
7601,10640.648220869161,0.0
7602,10640.648220869161,0.0
7603,10640.648220869161,0.0
7604,10640.648220869161,0.0
7605,10640.648220869161,0.0
7606,10640.648220869161,0.0
7607,10640.648220869161,0.0
7608,10640.648220869161,0.0
7609,10640.648220869161,0.0
7610,10640.648220869161,0.0
7611,10640.648220869161,0.0
7612,10640.648220869161,0.0
7613,10640.648220869161,0.0
7614,10640.648220869161,0.0
7615,10640.648220869161,0.0
7616,10640.648220869161,0.0
7617,10640.648220869161,0.0
7618,10640.648220869161,0.0
7619,10640.648220869161,0.0
7620,10640.648220869161,0.0
7621,10640.648220869161,0.0
7622,10640.648220869161,0.0
7623,10640.648220869161,0.0
7624,10640.648220869161,0.0
7625,10640.648220869161,0.0
7626,10640.648220869161,0.0
7627,10640.648220869161,0.0
7628,10640.648220869161,0.0
7629,10640.648220869161,0.0
7630,10640.648220869161,0.0
7631,10640.648220869161,0.0
7632,10640.648220869161,0.0
7633,10640.648220869161,0.0
7634,10640.648220869161,0.0
7635,10640.648220869161,0.0
7636,10640.648220869161,0.0
7637,10640.648220869161,0.0
7638,10640.648220869161,0.0
7639,10640.648220869161,0.0
7640,10640.648220869161,0.0
7641,10640.648220869161,0.0
7642,10640.648220869161,0.0
7643,10640.648220869161,0.0
7644,10640.648220869161,0.0
7645,10640.648220869161,0.0
7646,10640.648220869161,0.0
7647,10640.648220869161,0.0
7648,10640.648220869161,0.0
7649,10640.648220869161,0.0
7650,10640.648220869161,0.0
7651,10640.648220869161,0.0
7652,10640.648220869161,0.0
7653,10640.648220869161,0.0
7654,10640.648220869161,0.0
7655,10640.648220869161,0.0
7656,10640.648220869161,0.0
7657,10640.648220869161,0.0
7658,10640.648220869161,0.0
7659,10640.648220869161,0.0
7660,10640.648220869161,0.0
7661,10640.648220869161,0.0
7662,10640.648220869161,0.0
7663,10640.648220869161,0.0
7664,10640.648220869161,0.0
7665,10640.648220869161,0.0
7666,10640.648220869161,0.0
7667,10640.648220869161,0.0
7668,10640.648220869161,0.0
7669,10640.648220869161,0.0
7670,10640.648220869161,0.0
7671,10640.648220869161,0.0
7672,10640.648220869161,0.0
7673,10640.648220869161,0.0
7674,10640.648220869161,0.0
7675,10640.648220869161,0.0
7676,10640.648220869161,0.0
7677,10640.648220869161,0.0
7678,10640.648220869161,0.0
7679,10640.648220869161,0.0
7680,10640.648220869161,0.0
7681,10640.648220869161,0.0
7682,10640.648220869161,0.0
7683,10640.648220869161,0.0
7684,10640.648220869161,0.0
7685,10640.648220869161,0.0
7686,10640.648220869161,0.0
7687,10640.648220869161,0.0
7688,10640.648220869161,0.0
7689,10640.648220869161,0.0
7690,10640.648220869161,0.0
7691,10640.648220869161,0.0
7692,10640.648220869161,0.0
7693,10640.648220869161,0.0
7694,10640.648220869161,0.0
7695,10640.648220869161,0.0
7696,10640.648220869161,0.0
7697,10640.648220869161,0.0
7698,10640.648220869161,0.0
7699,10640.648220869161,0.0
7700,10640.648220869161,0.0
7701,10640.648220869161,0.0
7702,10640.648220869161,0.0
7703,10640.648220869161,0.0
7704,10640.648220869161,0.0
7705,10640.648220869161,0.0
7706,10640.648220869161,0.0
7707,10640.648220869161,0.0
7708,10640.648220869161,0.0
7709,10640.648220869161,0.0
7710,10640.648220869161,0.0
7711,10640.648220869161,0.0
7712,10640.648220869161,0.0
7713,10640.648220869161,0.0
7714,10640.648220869161,0.0
7715,10640.648220869161,0.0
7716,10640.648220869161,0.0
7717,10640.648220869161,0.0
7718,10640.648220869161,0.0
7719,10640.648220869161,0.0
7720,10640.648220869161,0.0
7721,10640.648220869161,0.0
7722,10640.648220869161,0.0
7723,10640.648220869161,0.0
7724,10640.648220869161,0.0
7725,10640.648220869161,0.0
7726,10640.648220869161,0.0
7727,10640.648220869161,0.0
7728,10640.648220869161,0.0
7729,10640.648220869161,0.0
7730,10640.648220869161,0.0
7731,10640.648220869161,0.0
7732,10640.648220869161,0.0
7733,10640.648220869161,0.0
7734,10640.648220869161,0.0
7735,10640.648220869161,0.0
7736,10640.648220869161,0.0
7737,10640.648220869161,0.0
7738,10640.648220869161,0.0
7739,10640.648220869161,0.0
7740,10640.648220869161,0.0
7741,10640.648220869161,0.0
7742,10640.648220869161,0.0
7743,10640.648220869161,0.0
7744,10640.648220869161,0.0
7745,10640.648220869161,0.0
7746,10640.648220869161,0.0
7747,10640.648220869161,0.0
7748,10640.648220869161,0.0
7749,10640.648220869161,0.0
7750,10640.648220869161,0.0
7751,10640.648220869161,0.0
7752,10640.648220869161,0.0
7753,10640.648220869161,0.0
7754,10640.648220869161,0.0
7755,10640.648220869161,0.0
7756,10640.648220869161,0.0
7757,10640.648220869161,0.0
7758,10640.648220869161,0.0
7759,10640.648220869161,0.0
7760,10640.648220869161,0.0
7761,10640.648220869161,0.0
7762,10640.648220869161,0.0
7763,10640.648220869161,0.0
7764,10640.648220869161,0.0
7765,10640.648220869161,0.0
7766,10640.648220869161,0.0
7767,10640.648220869161,0.0
7768,10640.648220869161,0.0
7769,10640.648220869161,0.0
7770,10640.648220869161,0.0
7771,10640.648220869161,0.0
7772,10640.648220869161,0.0
7773,10640.648220869161,0.0
7774,10640.648220869161,0.0
7775,10640.648220869161,0.0
7776,10640.648220869161,0.0
7777,10640.648220869161,0.0
7778,10640.648220869161,0.0
7779,10640.648220869161,0.0
7780,10640.648220869161,0.0
7781,10640.648220869161,0.0
7782,10640.648220869161,0.0
7783,10640.648220869161,0.0
7784,10640.648220869161,0.0
7785,10640.648220869161,0.0
7786,10640.648220869161,0.0
7787,10640.648220869161,0.0
7788,10640.648220869161,0.0
7789,10640.648220869161,0.0
7790,10640.648220869161,0.0
7791,10640.648220869161,0.0
7792,10640.648220869161,0.0
7793,10640.648220869161,0.0
7794,10640.648220869161,0.0
7795,10640.648220869161,0.0
7796,10640.648220869161,0.0
7797,10640.648220869161,0.0
7798,10640.648220869161,0.0
7799,10640.648220869161,0.0
7800,10640.648220869161,0.0
7801,10640.648220869161,0.0
7802,10640.648220869161,0.0
7803,10640.648220869161,0.0
7804,10640.648220869161,0.0
7805,10640.648220869161,0.0
7806,10640.648220869161,0.0
7807,10640.648220869161,0.0
7808,10640.648220869161,0.0
7809,10640.648220869161,0.0
7810,10640.648220869161,0.0
7811,10640.648220869161,0.0
7812,10640.648220869161,0.0
7813,10640.648220869161,0.0
7814,10640.648220869161,0.0
7815,10640.648220869161,0.0
7816,10640.648220869161,0.0
7817,10640.648220869161,0.0
7818,10640.648220869161,0.0
7819,10640.648220869161,0.0
7820,10640.648220869161,0.0
7821,10640.648220869161,0.0
7822,10640.648220869161,0.0
7823,10640.648220869161,0.0
7824,10640.648220869161,0.0
7825,10640.648220869161,0.0
7826,10640.648220869161,0.0
7827,10640.648220869161,0.0
7828,10640.648220869161,0.0
7829,10640.648220869161,0.0
7830,10640.648220869161,0.0
7831,10640.648220869161,0.0
7832,10640.648220869161,0.0
7833,10640.648220869161,0.0
7834,10640.648220869161,0.0
7835,10640.648220869161,0.0
7836,10640.648220869161,0.0
7837,10640.648220869161,0.0
7838,10640.648220869161,0.0
7839,10640.648220869161,0.0
7840,10640.648220869161,0.0
7841,10640.648220869161,0.0
7842,10640.648220869161,0.0
7843,10640.648220869161,0.0
7844,10640.648220869161,0.0
7845,10640.648220869161,0.0
7846,10640.648220869161,0.0
7847,10640.648220869161,0.0
7848,10640.648220869161,0.0
7849,10640.648220869161,0.0
7850,10640.648220869161,0.0
7851,10640.648220869161,0.0
7852,10640.648220869161,0.0
7853,10640.648220869161,0.0
7854,10640.648220869161,0.0
7855,10640.648220869161,0.0
7856,10640.648220869161,0.0
7857,10640.648220869161,0.0
7858,10640.648220869161,0.0
7859,10640.648220869161,0.0
7860,10640.648220869161,0.0
7861,10640.648220869161,0.0
7862,10640.648220869161,0.0
7863,10640.648220869161,0.0
7864,10640.648220869161,0.0
7865,10640.648220869161,0.0
7866,10640.648220869161,0.0
7867,10640.648220869161,0.0
7868,10640.648220869161,0.0
7869,10640.648220869161,0.0
7870,10640.648220869161,0.0
7871,10640.648220869161,0.0
7872,10640.648220869161,0.0
7873,10640.648220869161,0.0
7874,10640.648220869161,0.0
7875,10640.648220869161,0.0
7876,10640.648220869161,0.0
7877,10640.648220869161,0.0
7878,10640.648220869161,0.0
7879,10640.648220869161,0.0
7880,10640.648220869161,0.0
7881,10640.648220869161,0.0
7882,10640.648220869161,0.0
7883,10640.648220869161,0.0
7884,10640.648220869161,0.0
7885,10640.648220869161,0.0
7886,10640.648220869161,0.0
7887,10640.648220869161,0.0
7888,10640.648220869161,0.0
7889,10640.648220869161,0.0
7890,10640.648220869161,0.0
7891,10640.648220869161,0.0
7892,10640.648220869161,0.0
7893,10640.648220869161,0.0
7894,10640.648220869161,0.0
7895,10640.648220869161,0.0
7896,10640.648220869161,0.0
7897,10640.648220869161,0.0
7898,10640.648220869161,0.0
7899,10640.648220869161,0.0
7900,10640.648220869161,0.0
7901,10640.648220869161,0.0
7902,10640.648220869161,0.0
7903,10640.648220869161,0.0
7904,10640.648220869161,0.0
7905,10640.648220869161,0.0
7906,10640.648220869161,0.0
7907,10640.648220869161,0.0
7908,10640.648220869161,0.0
7909,10640.648220869161,0.0
7910,10640.648220869161,0.0
7911,10640.648220869161,0.0
7912,10640.648220869161,0.0
7913,10640.648220869161,0.0
7914,10640.648220869161,0.0
7915,10640.648220869161,0.0
7916,10640.648220869161,0.0
7917,10640.648220869161,0.0
7918,10640.648220869161,0.0
7919,10640.648220869161,0.0
7920,10640.648220869161,0.0
7921,10640.648220869161,0.0
7922,10634.532979897747,-0.00057470568
7923,10634.532979897747,0.0
7924,10634.532979897747,0.0
7925,10634.532979897747,0.0
7926,10634.532979897747,0.0
7927,10634.532979897747,0.0
7928,10634.532979897747,0.0
7929,10634.532979897747,0.0
7930,10634.532979897747,0.0
7931,10634.532979897747,0.0
7932,10634.532979897747,0.0
7933,10634.532979897747,0.0
7934,10634.532979897747,0.0
7935,10634.532979897747,0.0
7936,10634.532979897747,0.0
7937,10634.532979897747,0.0
7938,10634.532979897747,0.0
7939,10634.532979897747,0.0
7940,10634.532979897747,0.0
7941,10634.532979897747,0.0
7942,10634.532979897747,0.0
7943,10634.532979897747,0.0
7944,10634.532979897747,0.0
7945,10634.532979897747,0.0
7946,10634.532979897747,0.0
7947,10634.532979897747,0.0
7948,10634.532979897747,0.0
7949,10634.532979897747,0.0
7950,10634.532979897747,0.0
7951,10634.532979897747,0.0
7952,10634.532979897747,0.0
7953,10634.532979897747,0.0
7954,10634.532979897747,0.0
7955,10634.532979897747,0.0
7956,10634.532979897747,0.0
7957,10634.532979897747,0.0
7958,10634.532979897747,0.0
7959,10634.532979897747,0.0
7960,10634.532979897747,0.0
7961,10634.532979897747,0.0
7962,10634.532979897747,0.0
7963,10634.532979897747,0.0
7964,10634.532979897747,0.0
7965,10634.532979897747,0.0
7966,10634.532979897747,0.0
7967,10634.532979897747,0.0
7968,10634.532979897747,0.0
7969,10634.532979897747,0.0
7970,10634.532979897747,0.0
7971,10634.532979897747,0.0
7972,10634.532979897747,0.0
7973,10634.532979897747,0.0
7974,10634.532979897747,0.0
7975,10634.532979897747,0.0
7976,10634.532979897747,0.0
7977,10634.532979897747,0.0
7978,10634.532979897747,0.0
7979,10634.532979897747,0.0
7980,10634.532979897747,0.0
7981,10634.532979897747,0.0
7982,10634.532979897747,0.0
7983,10634.532979897747,0.0
7984,10634.532979897747,0.0
7985,10634.532979897747,0.0
7986,10634.532979897747,0.0
7987,10634.532979897747,0.0
7988,10634.532979897747,0.0
7989,10634.532979897747,0.0
7990,10634.532979897747,0.0
7991,10634.532979897747,0.0
7992,10634.532979897747,0.0
7993,10634.532979897747,0.0
7994,10634.532979897747,0.0
7995,10634.532979897747,0.0
7996,10634.532979897747,0.0
7997,10634.532979897747,0.0
7998,10634.532979897747,0.0
7999,10634.532979897747,0.0
8000,10634.532979897747,0.0
8001,10634.532979897747,0.0
8002,10634.532979897747,0.0
8003,10634.532979897747,0.0
8004,10634.532979897747,0.0
8005,10634.532979897747,0.0
8006,10634.532979897747,0.0
8007,10634.532979897747,0.0
8008,10634.532979897747,0.0
8009,10634.532979897747,0.0
8010,10634.532979897747,0.0
8011,10634.532979897747,0.0
8012,10634.532979897747,0.0
8013,10634.532979897747,0.0
8014,10634.532979897747,0.0
8015,10634.532979897747,0.0
8016,10634.532979897747,0.0
8017,10634.532979897747,0.0
8018,10634.532979897747,0.0
8019,10634.532979897747,0.0
8020,10634.532979897747,0.0
8021,10634.532979897747,0.0
8022,10634.532979897747,0.0
8023,10634.532979897747,0.0
8024,10685.527315980486,0.0047951645999999995
8025,10685.527315980486,0.0
8026,10685.527315980486,0.0
8027,10685.527315980486,0.0
8028,10685.527315980486,0.0
8029,10685.527315980486,0.0
8030,10685.527315980486,0.0
8031,10685.527315980486,0.0
8032,10685.527315980486,0.0
8033,10685.527315980486,0.0
8034,10685.527315980486,0.0
8035,10685.527315980486,0.0
8036,10685.527315980486,0.0
8037,10685.527315980486,0.0
8038,10685.527315980486,0.0
8039,10685.527315980486,0.0
8040,10685.527315980486,0.0
8041,10685.527315980486,0.0
8042,10685.527315980486,0.0
8043,10685.527315980486,0.0
8044,10685.527315980486,0.0
8045,10685.527315980486,0.0
8046,10685.527315980486,0.0
8047,10685.527315980486,0.0
8048,10685.527315980486,0.0
8049,10685.527315980486,0.0
8050,10685.527315980486,0.0
8051,10685.527315980486,0.0
8052,10685.527315980486,0.0
8053,10685.527315980486,0.0
8054,10685.527315980486,0.0
8055,10685.527315980486,0.0
8056,10685.527315980486,0.0
8057,10685.527315980486,0.0
8058,10685.527315980486,0.0
8059,10685.527315980486,0.0
8060,10685.527315980486,0.0
8061,10685.527315980486,0.0
8062,10685.527315980486,0.0
8063,10685.527315980486,0.0
8064,10685.527315980486,0.0
8065,10685.527315980486,0.0
8066,10685.527315980486,0.0
8067,10685.527315980486,0.0
8068,10685.527315980486,0.0
8069,10685.527315980486,0.0
8070,10685.527315980486,0.0
8071,10685.527315980486,0.0
8072,10685.527315980486,0.0
8073,10685.527315980486,0.0
8074,10685.527315980486,0.0
8075,10685.527315980486,0.0
8076,10685.527315980486,0.0
8077,10685.527315980486,0.0
8078,10685.527315980486,0.0
8079,10685.527315980486,0.0
8080,10685.527315980486,0.0
8081,10685.527315980486,0.0
8082,10685.527315980486,0.0
8083,10685.527315980486,0.0
8084,10685.527315980486,0.0
8085,10685.527315980486,0.0
8086,10685.527315980486,0.0
8087,10685.527315980486,0.0
8088,10685.527315980486,0.0
8089,10685.527315980486,0.0
8090,10685.527315980486,0.0
8091,10685.527315980486,0.0
8092,10685.527315980486,0.0
8093,10685.527315980486,0.0
8094,10685.527315980486,0.0
8095,10685.527315980486,0.0
8096,10685.527315980486,0.0
8097,10685.527315980486,0.0
8098,10685.527315980486,0.0
8099,10685.527315980486,0.0
8100,10685.527315980486,0.0
8101,10685.527315980486,0.0
8102,10685.527315980486,0.0
8103,10685.527315980486,0.0
